year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2012,"Hook-billed Kite",Chondrohierax uncinatus,2,98.25,0.020356234096692113
2013,"Hook-billed Kite",Chondrohierax uncinatus,0,126.3,0
2014,"Hook-billed Kite",Chondrohierax uncinatus,0,62.25,0
2015,"Hook-billed Kite",Chondrohierax uncinatus,0,91,0
2016,"Hook-billed Kite",Chondrohierax uncinatus,0,90.8,0
2017,"Hook-billed Kite",Chondrohierax uncinatus,0,90,0
2018,"Hook-billed Kite",Chondrohierax uncinatus,0,90.5,0
2019,"Hook-billed Kite",Chondrohierax uncinatus,0,63,0
2010,"Gray-headed Kite",Leptodon cayanensis,0,69.5,0
2011,"Gray-headed Kite",Leptodon cayanensis,0,98.05,0
2012,"Gray-headed Kite",Leptodon cayanensis,0,98.25,0
2013,"Gray-headed Kite",Leptodon cayanensis,0,126.3,0
2014,"Gray-headed Kite",Leptodon cayanensis,0,62.25,0
2015,"Gray-headed Kite",Leptodon cayanensis,1,91,0.01098901098901099
2016,"Gray-headed Kite",Leptodon cayanensis,0,90.8,0
2017,"Gray-headed Kite",Leptodon cayanensis,0,90,0
2018,"Gray-headed Kite",Leptodon cayanensis,1,90.5,0.011049723756906077
2019,"Gray-headed Kite",Leptodon cayanensis,1,63,0.015873015873015872
2010,"Snail Kite",Rostrhamus sociabilis,2,69.5,0.02877697841726619
2011,"Snail Kite",Rostrhamus sociabilis,0,98.05,0
2012,"Snail Kite",Rostrhamus sociabilis,0,98.25,0
2013,"Snail Kite",Rostrhamus sociabilis,0,126.3,0
2014,"Snail Kite",Rostrhamus sociabilis,0,62.25,0
2015,"Snail Kite",Rostrhamus sociabilis,0,91,0
2016,"Snail Kite",Rostrhamus sociabilis,0,90.8,0
2017,"Snail Kite",Rostrhamus sociabilis,0,90,0
2018,"Snail Kite",Rostrhamus sociabilis,0,90.5,0
2019,"Snail Kite",Rostrhamus sociabilis,0,63,0
2010,"Double-toothed Kite",Harpagus bidentatus,0,69.5,0
2011,"Double-toothed Kite",Harpagus bidentatus,0,98.05,0
2012,"Double-toothed Kite",Harpagus bidentatus,0,98.25,0
2013,"Double-toothed Kite",Harpagus bidentatus,1,126.3,0.007917656373713382
2014,"Double-toothed Kite",Harpagus bidentatus,0,62.25,0
2015,"Double-toothed Kite",Harpagus bidentatus,2,91,0.02197802197802198
2016,"Double-toothed Kite",Harpagus bidentatus,1,90.8,0.011013215859030838
2017,"Double-toothed Kite",Harpagus bidentatus,1,90,0.011111111111111112
2018,"Double-toothed Kite",Harpagus bidentatus,3,90.5,0.03314917127071823
2019,"Double-toothed Kite",Harpagus bidentatus,1,63,0.015873015873015872
2010,"Mississippi Kite",Ictinia mississippiensis,0,69.5,0
2011,"Mississippi Kite",Ictinia mississippiensis,0,98.05,0
2012,"Mississippi Kite",Ictinia mississippiensis,0,98.25,0
2013,"Mississippi Kite",Ictinia mississippiensis,0,126.3,0
2014,"Mississippi Kite",Ictinia mississippiensis,0,62.25,0
2015,"Mississippi Kite",Ictinia mississippiensis,0,91,0
2016,"Mississippi Kite",Ictinia mississippiensis,0,90.8,0
2017,"Mississippi Kite",Ictinia mississippiensis,0,90,0
2018,"Mississippi Kite",Ictinia mississippiensis,1,90.5,0.011049723756906077
2019,"Mississippi Kite",Ictinia mississippiensis,0,63,0
2010,"Sharp-shinned Hawk",Accipiter striatus,0,69.5,0
2011,"Sharp-shinned Hawk",Accipiter striatus,0,98.05,0
2012,"Sharp-shinned Hawk",Accipiter striatus,0,98.25,0
2013,"Sharp-shinned Hawk",Accipiter striatus,0,126.3,0
2014,"Sharp-shinned Hawk",Accipiter striatus,0,62.25,0
2015,"Sharp-shinned Hawk",Accipiter striatus,0,91,0
2016,"Sharp-shinned Hawk",Accipiter striatus,0,90.8,0
2017,"Sharp-shinned Hawk",Accipiter striatus,0,90,0
2018,"Sharp-shinned Hawk",Accipiter striatus,1,90.5,0.011049723756906077
2019,"Sharp-shinned Hawk",Accipiter striatus,0,63,0
2010,"Crane Hawk",Geranospiza caerulescens,0,69.5,0
2011,"Crane Hawk",Geranospiza caerulescens,0,98.05,0
2012,"Crane Hawk",Geranospiza caerulescens,2,98.25,0.020356234096692113
2013,"Crane Hawk",Geranospiza caerulescens,0,126.3,0
2014,"Crane Hawk",Geranospiza caerulescens,1,62.25,0.01606425702811245
2015,"Crane Hawk",Geranospiza caerulescens,1,91,0.01098901098901099
2016,"Crane Hawk",Geranospiza caerulescens,1,90.8,0.011013215859030838
2017,"Crane Hawk",Geranospiza caerulescens,3,90,0.03333333333333333
2018,"Crane Hawk",Geranospiza caerulescens,1,90.5,0.011049723756906077
2019,"Crane Hawk",Geranospiza caerulescens,1,63,0.015873015873015872
2010,"Common Black Hawk",Buteogallus anthracinus,10,69.5,0.14388489208633093
2011,"Common Black Hawk",Buteogallus anthracinus,24,98.05,0.2447730749617542
2012,"Common Black Hawk",Buteogallus anthracinus,20,98.25,0.2035623409669211
2013,"Common Black Hawk",Buteogallus anthracinus,27,126.3,0.2137767220902613
2014,"Common Black Hawk",Buteogallus anthracinus,13,62.25,0.20883534136546184
2015,"Common Black Hawk",Buteogallus anthracinus,21,91,0.23076923076923078
2016,"Common Black Hawk",Buteogallus anthracinus,17,90.8,0.18722466960352424
2017,"Common Black Hawk",Buteogallus anthracinus,14,90,0.15555555555555556
2018,"Common Black Hawk",Buteogallus anthracinus,12,90.5,0.13259668508287292
2019,"Common Black Hawk",Buteogallus anthracinus,7,63,0.1111111111111111
2010,"Great Black Hawk",Buteogallus urubitinga,0,69.5,0
2011,"Great Black Hawk",Buteogallus urubitinga,1,98.05,0.010198878123406425
2012,"Great Black Hawk",Buteogallus urubitinga,3,98.25,0.030534351145038167
2013,"Great Black Hawk",Buteogallus urubitinga,0,126.3,0
2014,"Great Black Hawk",Buteogallus urubitinga,2,62.25,0.0321285140562249
2015,"Great Black Hawk",Buteogallus urubitinga,5,91,0.054945054945054944
2016,"Great Black Hawk",Buteogallus urubitinga,2,90.8,0.022026431718061675
2017,"Great Black Hawk",Buteogallus urubitinga,0,90,0
2018,"Great Black Hawk",Buteogallus urubitinga,1,90.5,0.011049723756906077
2019,"Great Black Hawk",Buteogallus urubitinga,1,63,0.015873015873015872
2010,"Roadside Hawk",Rupornis magnirostris,8,69.5,0.11510791366906475
2011,"Roadside Hawk",Rupornis magnirostris,18,98.05,0.18357980622131567
2012,"Roadside Hawk",Rupornis magnirostris,16,98.25,0.1628498727735369
2013,"Roadside Hawk",Rupornis magnirostris,30,126.3,0.23752969121140144
2014,"Roadside Hawk",Rupornis magnirostris,15,62.25,0.24096385542168675
2015,"Roadside Hawk",Rupornis magnirostris,17,91,0.18681318681318682
2016,"Roadside Hawk",Rupornis magnirostris,9,90.8,0.09911894273127754
2017,"Roadside Hawk",Rupornis magnirostris,16,90,0.17777777777777778
2018,"Roadside Hawk",Rupornis magnirostris,24,90.5,0.26519337016574585
2019,"Roadside Hawk",Rupornis magnirostris,9,63,0.14285714285714285
2010,"White-tailed Hawk",Geranoaetus albicaudatus,2,69.5,0.02877697841726619
2011,"White-tailed Hawk",Geranoaetus albicaudatus,0,98.05,0
2012,"White-tailed Hawk",Geranoaetus albicaudatus,0,98.25,0
2013,"White-tailed Hawk",Geranoaetus albicaudatus,1,126.3,0.007917656373713382
2014,"White-tailed Hawk",Geranoaetus albicaudatus,0,62.25,0
2015,"White-tailed Hawk",Geranoaetus albicaudatus,0,91,0
2016,"White-tailed Hawk",Geranoaetus albicaudatus,0,90.8,0
2017,"White-tailed Hawk",Geranoaetus albicaudatus,0,90,0
2018,"White-tailed Hawk",Geranoaetus albicaudatus,0,90.5,0
2019,"White-tailed Hawk",Geranoaetus albicaudatus,0,63,0
2010,"Gray Hawk",Buteo plagiatus,2,69.5,0.02877697841726619
2011,"Gray Hawk",Buteo plagiatus,1,98.05,0.010198878123406425
2012,"Gray Hawk",Buteo plagiatus,4,98.25,0.04071246819338423
2013,"Gray Hawk",Buteo plagiatus,2,126.3,0.015835312747426764
2014,"Gray Hawk",Buteo plagiatus,2,62.25,0.0321285140562249
2015,"Gray Hawk",Buteo plagiatus,3,91,0.03296703296703297
2016,"Gray Hawk",Buteo plagiatus,7,90.8,0.07709251101321586
2017,"Gray Hawk",Buteo plagiatus,3,90,0.03333333333333333
2018,"Gray Hawk",Buteo plagiatus,4,90.5,0.04419889502762431
2019,"Gray Hawk",Buteo plagiatus,3,63,0.047619047619047616
2010,"Broad-winged Hawk",Buteo platypterus,0,69.5,0
2011,"Broad-winged Hawk",Buteo platypterus,3,98.05,0.030596634370219276
2012,"Broad-winged Hawk",Buteo platypterus,4,98.25,0.04071246819338423
2013,"Broad-winged Hawk",Buteo platypterus,2,126.3,0.015835312747426764
2014,"Broad-winged Hawk",Buteo platypterus,1,62.25,0.01606425702811245
2015,"Broad-winged Hawk",Buteo platypterus,3,91,0.03296703296703297
2016,"Broad-winged Hawk",Buteo platypterus,3,90.8,0.03303964757709251
2017,"Broad-winged Hawk",Buteo platypterus,10,90,0.1111111111111111
2018,"Broad-winged Hawk",Buteo platypterus,3,90.5,0.03314917127071823
2019,"Broad-winged Hawk",Buteo platypterus,9,63,0.14285714285714285
2010,"Short-tailed Hawk",Buteo brachyurus,0,69.5,0
2011,"Short-tailed Hawk",Buteo brachyurus,0,98.05,0
2012,"Short-tailed Hawk",Buteo brachyurus,0,98.25,0
2013,"Short-tailed Hawk",Buteo brachyurus,1,126.3,0.007917656373713382
2014,"Short-tailed Hawk",Buteo brachyurus,4,62.25,0.0642570281124498
2015,"Short-tailed Hawk",Buteo brachyurus,2,91,0.02197802197802198
2016,"Short-tailed Hawk",Buteo brachyurus,1,90.8,0.011013215859030838
2017,"Short-tailed Hawk",Buteo brachyurus,0,90,0
2018,"Short-tailed Hawk",Buteo brachyurus,1,90.5,0.011049723756906077
2019,"Short-tailed Hawk",Buteo brachyurus,1,63,0.015873015873015872
2010,"Swainson's Hawk",Buteo swainsoni,0,69.5,0
2011,"Swainson's Hawk",Buteo swainsoni,1,98.05,0.010198878123406425
2012,"Swainson's Hawk",Buteo swainsoni,0,98.25,0
2013,"Swainson's Hawk",Buteo swainsoni,0,126.3,0
2014,"Swainson's Hawk",Buteo swainsoni,0,62.25,0
2015,"Swainson's Hawk",Buteo swainsoni,0,91,0
2016,"Swainson's Hawk",Buteo swainsoni,0,90.8,0
2017,"Swainson's Hawk",Buteo swainsoni,0,90,0
2018,"Swainson's Hawk",Buteo swainsoni,0,90.5,0
2019,"Swainson's Hawk",Buteo swainsoni,0,63,0
2010,"Zone-tailed Hawk",Buteo albonotatus,0,69.5,0
2011,"Zone-tailed Hawk",Buteo albonotatus,0,98.05,0
2012,"Zone-tailed Hawk",Buteo albonotatus,2,98.25,0.020356234096692113
2013,"Zone-tailed Hawk",Buteo albonotatus,0,126.3,0
2014,"Zone-tailed Hawk",Buteo albonotatus,2,62.25,0.0321285140562249
2015,"Zone-tailed Hawk",Buteo albonotatus,1,91,0.01098901098901099
2016,"Zone-tailed Hawk",Buteo albonotatus,3,90.8,0.03303964757709251
2017,"Zone-tailed Hawk",Buteo albonotatus,0,90,0
2018,"Zone-tailed Hawk",Buteo albonotatus,1,90.5,0.011049723756906077
2019,"Zone-tailed Hawk",Buteo albonotatus,1,63,0.015873015873015872
2010,"Sunbittern",Eurypyga helias,0,69.5,0
2011,"Sunbittern",Eurypyga helias,0,98.05,0
2012,"Sunbittern",Eurypyga helias,0,98.25,0
2013,"Sunbittern",Eurypyga helias,0,126.3,0
2014,"Sunbittern",Eurypyga helias,0,62.25,0
2015,"Sunbittern",Eurypyga helias,2,91,0.02197802197802198
2016,"Sunbittern",Eurypyga helias,1,90.8,0.011013215859030838
2017,"Sunbittern",Eurypyga helias,0,90,0
2018,"Sunbittern",Eurypyga helias,0,90.5,0
2019,"Sunbittern",Eurypyga helias,0,63,0
2010,"Gray-necked Wood-Rail",Aramides cajaneus,1,69.5,0.014388489208633094
2011,"Gray-necked Wood-Rail",Aramides cajaneus,2,98.05,0.02039775624681285
2012,"Gray-necked Wood-Rail",Aramides cajaneus,2,98.25,0.020356234096692113
2013,"Gray-necked Wood-Rail",Aramides cajaneus,6,126.3,0.047505938242280284
2014,"Gray-necked Wood-Rail",Aramides cajaneus,2,62.25,0.0321285140562249
2015,"Gray-necked Wood-Rail",Aramides cajaneus,5,91,0.054945054945054944
2016,"Gray-necked Wood-Rail",Aramides cajaneus,0,90.8,0
2017,"Gray-necked Wood-Rail",Aramides cajaneus,0,90,0
2018,"Gray-necked Wood-Rail",Aramides cajaneus,3,90.5,0.03314917127071823
2019,"Gray-necked Wood-Rail",Aramides cajaneus,2,63,0.031746031746031744
2010,"Sora",Porzana carolina,0,69.5,0
2011,"Sora",Porzana carolina,0,98.05,0
2012,"Sora",Porzana carolina,0,98.25,0
2013,"Sora",Porzana carolina,1,126.3,0.007917656373713382
2014,"Sora",Porzana carolina,0,62.25,0
2015,"Sora",Porzana carolina,0,91,0
2016,"Sora",Porzana carolina,0,90.8,0
2017,"Sora",Porzana carolina,0,90,0
2018,"Sora",Porzana carolina,0,90.5,0
2019,"Sora",Porzana carolina,0,63,0
2010,"Yellow-breasted Crake",Porzana flaviventer,0,69.5,0
2011,"Yellow-breasted Crake",Porzana flaviventer,0,98.05,0
2012,"Yellow-breasted Crake",Porzana flaviventer,0,98.25,0
2013,"Yellow-breasted Crake",Porzana flaviventer,0,126.3,0
2014,"Yellow-breasted Crake",Porzana flaviventer,0,62.25,0
2015,"Yellow-breasted Crake",Porzana flaviventer,0,91,0
2016,"Yellow-breasted Crake",Porzana flaviventer,0,90.8,0
2017,"Yellow-breasted Crake",Porzana flaviventer,0,90,0
2018,"Yellow-breasted Crake",Porzana flaviventer,0,90.5,0
2019,"Yellow-breasted Crake",Porzana flaviventer,1,63,0.015873015873015872
2010,"Purple Gallinule",Porphyrio martinicus,0,69.5,0
2011,"Purple Gallinule",Porphyrio martinicus,0,98.05,0
2012,"Purple Gallinule",Porphyrio martinicus,0,98.25,0
2013,"Purple Gallinule",Porphyrio martinicus,5,126.3,0.0395882818685669
2014,"Purple Gallinule",Porphyrio martinicus,2,62.25,0.0321285140562249
2015,"Purple Gallinule",Porphyrio martinicus,0,91,0
2016,"Purple Gallinule",Porphyrio martinicus,0,90.8,0
2017,"Purple Gallinule",Porphyrio martinicus,2,90,0.022222222222222223
2018,"Purple Gallinule",Porphyrio martinicus,0,90.5,0
2019,"Purple Gallinule",Porphyrio martinicus,0,63,0
2010,"American Coot",Fulica americana,0,69.5,0
2011,"American Coot",Fulica americana,0,98.05,0
2012,"American Coot",Fulica americana,0,98.25,0
2013,"American Coot",Fulica americana,1,126.3,0.007917656373713382
2014,"American Coot",Fulica americana,0,62.25,0
2015,"American Coot",Fulica americana,0,91,0
2016,"American Coot",Fulica americana,0,90.8,0
2017,"American Coot",Fulica americana,0,90,0
2018,"American Coot",Fulica americana,0,90.5,0
2019,"American Coot",Fulica americana,0,63,0
2010,"Double-striped Thick-knee",Burhinus bistriatus,5,69.5,0.07194244604316546
2011,"Double-striped Thick-knee",Burhinus bistriatus,4,98.05,0.0407955124936257
2012,"Double-striped Thick-knee",Burhinus bistriatus,13,98.25,0.13231552162849872
2013,"Double-striped Thick-knee",Burhinus bistriatus,1,126.3,0.007917656373713382
2014,"Double-striped Thick-knee",Burhinus bistriatus,6,62.25,0.0963855421686747
2015,"Double-striped Thick-knee",Burhinus bistriatus,11,91,0.12087912087912088
2016,"Double-striped Thick-knee",Burhinus bistriatus,8,90.8,0.0881057268722467
2017,"Double-striped Thick-knee",Burhinus bistriatus,15,90,0.16666666666666666
2018,"Double-striped Thick-knee",Burhinus bistriatus,4,90.5,0.04419889502762431
2019,"Double-striped Thick-knee",Burhinus bistriatus,1,63,0.015873015873015872
2010,"Black-necked Stilt",Himantopus mexicanus,8,69.5,0.11510791366906475
2011,"Black-necked Stilt",Himantopus mexicanus,21,98.05,0.21417644059153493
2012,"Black-necked Stilt",Himantopus mexicanus,20,98.25,0.2035623409669211
2013,"Black-necked Stilt",Himantopus mexicanus,48,126.3,0.38004750593824227
2014,"Black-necked Stilt",Himantopus mexicanus,13,62.25,0.20883534136546184
2015,"Black-necked Stilt",Himantopus mexicanus,3,91,0.03296703296703297
2016,"Black-necked Stilt",Himantopus mexicanus,3,90.8,0.03303964757709251
2017,"Black-necked Stilt",Himantopus mexicanus,7,90,0.07777777777777778
2018,"Black-necked Stilt",Himantopus mexicanus,11,90.5,0.12154696132596685
2019,"Black-necked Stilt",Himantopus mexicanus,8,63,0.12698412698412698
2010,"American Oystercatcher",Haematopus palliatus,5,69.5,0.07194244604316546
2011,"American Oystercatcher",Haematopus palliatus,11,98.05,0.11218765935747069
2012,"American Oystercatcher",Haematopus palliatus,10,98.25,0.10178117048346055
2013,"American Oystercatcher",Haematopus palliatus,5,126.3,0.0395882818685669
2014,"American Oystercatcher",Haematopus palliatus,4,62.25,0.0642570281124498
2015,"American Oystercatcher",Haematopus palliatus,2,91,0.02197802197802198
2016,"American Oystercatcher",Haematopus palliatus,3,90.8,0.03303964757709251
2017,"American Oystercatcher",Haematopus palliatus,3,90,0.03333333333333333
2018,"American Oystercatcher",Haematopus palliatus,2,90.5,0.022099447513812154
2019,"American Oystercatcher",Haematopus palliatus,3,63,0.047619047619047616
2010,"Black-bellied Plover",Pluvialis squatarola,0,69.5,0
2011,"Black-bellied Plover",Pluvialis squatarola,0,98.05,0
2012,"Black-bellied Plover",Pluvialis squatarola,0,98.25,0
2013,"Black-bellied Plover",Pluvialis squatarola,1,126.3,0.007917656373713382
2014,"Black-bellied Plover",Pluvialis squatarola,3,62.25,0.04819277108433735
2015,"Black-bellied Plover",Pluvialis squatarola,0,91,0
2016,"Black-bellied Plover",Pluvialis squatarola,0,90.8,0
2017,"Black-bellied Plover",Pluvialis squatarola,0,90,0
2018,"Black-bellied Plover",Pluvialis squatarola,0,90.5,0
2019,"Black-bellied Plover",Pluvialis squatarola,0,63,0
2010,"Southern Lapwing",Vanellus chilensis,0,69.5,0
2011,"Southern Lapwing",Vanellus chilensis,0,98.05,0
2012,"Southern Lapwing",Vanellus chilensis,0,98.25,0
2013,"Southern Lapwing",Vanellus chilensis,1,126.3,0.007917656373713382
2014,"Southern Lapwing",Vanellus chilensis,3,62.25,0.04819277108433735
2015,"Southern Lapwing",Vanellus chilensis,0,91,0
2016,"Southern Lapwing",Vanellus chilensis,0,90.8,0
2017,"Southern Lapwing",Vanellus chilensis,13,90,0.14444444444444443
2018,"Southern Lapwing",Vanellus chilensis,19,90.5,0.20994475138121546
2019,"Southern Lapwing",Vanellus chilensis,20,63,0.31746031746031744
2010,"Collared Plover",Charadrius collaris,0,69.5,0
2011,"Collared Plover",Charadrius collaris,0,98.05,0
2012,"Collared Plover",Charadrius collaris,1,98.25,0.010178117048346057
2013,"Collared Plover",Charadrius collaris,0,126.3,0
2014,"Collared Plover",Charadrius collaris,0,62.25,0
2015,"Collared Plover",Charadrius collaris,0,91,0
2016,"Collared Plover",Charadrius collaris,0,90.8,0
2017,"Collared Plover",Charadrius collaris,0,90,0
2018,"Collared Plover",Charadrius collaris,0,90.5,0
2019,"Collared Plover",Charadrius collaris,0,63,0
2010,"Snowy Plover",Charadrius nivosus,0,69.5,0
2011,"Snowy Plover",Charadrius nivosus,4,98.05,0.0407955124936257
2012,"Snowy Plover",Charadrius nivosus,0,98.25,0
2013,"Snowy Plover",Charadrius nivosus,0,126.3,0
2014,"Snowy Plover",Charadrius nivosus,0,62.25,0
2015,"Snowy Plover",Charadrius nivosus,0,91,0
2016,"Snowy Plover",Charadrius nivosus,0,90.8,0
2017,"Snowy Plover",Charadrius nivosus,0,90,0
2018,"Snowy Plover",Charadrius nivosus,0,90.5,0
2019,"Snowy Plover",Charadrius nivosus,0,63,0
2010,"Wilson's Plover",Charadrius wilsonia,0,69.5,0
2011,"Wilson's Plover",Charadrius wilsonia,7,98.05,0.07139214686384499
2012,"Wilson's Plover",Charadrius wilsonia,16,98.25,0.1628498727735369
2013,"Wilson's Plover",Charadrius wilsonia,0,126.3,0
2014,"Wilson's Plover",Charadrius wilsonia,18,62.25,0.2891566265060241
2015,"Wilson's Plover",Charadrius wilsonia,8,91,0.08791208791208792
2016,"Wilson's Plover",Charadrius wilsonia,0,90.8,0
2017,"Wilson's Plover",Charadrius wilsonia,30,90,0.3333333333333333
2018,"Wilson's Plover",Charadrius wilsonia,20,90.5,0.22099447513812154
2019,"Wilson's Plover",Charadrius wilsonia,13,63,0.20634920634920634
2010,"Semipalmated Plover",Charadrius semipalmatus,0,69.5,0
2011,"Semipalmated Plover",Charadrius semipalmatus,0,98.05,0
2012,"Semipalmated Plover",Charadrius semipalmatus,11,98.25,0.11195928753180662
2013,"Semipalmated Plover",Charadrius semipalmatus,0,126.3,0
2014,"Semipalmated Plover",Charadrius semipalmatus,0,62.25,0
2015,"Semipalmated Plover",Charadrius semipalmatus,0,91,0
2016,"Semipalmated Plover",Charadrius semipalmatus,7,90.8,0.07709251101321586
2017,"Semipalmated Plover",Charadrius semipalmatus,37,90,0.4111111111111111
2018,"Semipalmated Plover",Charadrius semipalmatus,0,90.5,0
2019,"Semipalmated Plover",Charadrius semipalmatus,11,63,0.1746031746031746
2010,"Killdeer",Charadrius vociferus,0,69.5,0
2011,"Killdeer",Charadrius vociferus,0,98.05,0
2012,"Killdeer",Charadrius vociferus,2,98.25,0.020356234096692113
2013,"Killdeer",Charadrius vociferus,1,126.3,0.007917656373713382
2014,"Killdeer",Charadrius vociferus,14,62.25,0.2248995983935743
2015,"Killdeer",Charadrius vociferus,22,91,0.24175824175824176
