species,count_year,how_many_cw,number_by_party_hours,flags
"Brown Pelican
[Pelecanus occidentalis]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",63,0.6938,
"Brown Pelican
[Pelecanus occidentalis]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",38,0.4222,
"Brown Pelican
[Pelecanus occidentalis]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",234,2.5856,
"Brown Pelican
[Pelecanus occidentalis]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",127,2.0159,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",2,0.0288,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",,,
"Fasciated Tiger-Heron
[Tigrisoma fasciatum]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",10,0.1439,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",8,0.0816,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",10,0.1018,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",3,0.0238,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",8,0.1285,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",8,0.0879,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",5,0.0551,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",6,0.0667,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",8,0.0884,
"Bare-throated Tiger-Heron
[Tigrisoma mexicanum]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",7,0.1111,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",3,0.0432,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",5,0.051,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",10,0.1018,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",5,0.0396,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",10,0.1606,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",2,0.022,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",8,0.0881,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",5,0.0556,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",4,0.0442,
"Great Blue Heron (Blue form)
[Ardea herodias [herodias Group]]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",1,0.0159,
"Great Egret
[Ardea alba]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",17,0.2446,
"Great Egret
[Ardea alba]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",13,0.1326,
"Great Egret
[Ardea alba]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",18,0.1832,
"Great Egret
[Ardea alba]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",5,0.0396,
"Great Egret
[Ardea alba]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",17,0.2731,
"Great Egret
[Ardea alba]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",7,0.0769,
"Great Egret
[Ardea alba]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",5,0.0551,
"Great Egret
[Ardea alba]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",8,0.0889,
"Great Egret
[Ardea alba]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",5,0.0552,
"Great Egret
[Ardea alba]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",10,0.1587,
"Snowy Egret
[Egretta thula]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",12,0.1727,
"Snowy Egret
[Egretta thula]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",10,0.102,
"Snowy Egret
[Egretta thula]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",29,0.2952,
"Snowy Egret
[Egretta thula]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",16,0.1267,
"Snowy Egret
[Egretta thula]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",35,0.5622,
"Snowy Egret
[Egretta thula]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",13,0.1429,
"Snowy Egret
[Egretta thula]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",7,0.0771,
"Snowy Egret
[Egretta thula]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",20,0.2222,
"Snowy Egret
[Egretta thula]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",32,0.3536,
"Snowy Egret
[Egretta thula]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",14,0.2222,
"Little Blue Heron
[Egretta caerulea]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",11,0.1583,
"Little Blue Heron
[Egretta caerulea]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",10,0.102,
"Little Blue Heron
[Egretta caerulea]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",24,0.2443,
"Little Blue Heron
[Egretta caerulea]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",13,0.1029,
"Little Blue Heron
[Egretta caerulea]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",45,0.7229,
"Little Blue Heron
[Egretta caerulea]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",7,0.0769,
"Little Blue Heron
[Egretta caerulea]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",21,0.2313,
"Little Blue Heron
[Egretta caerulea]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",15,0.1667,
"Little Blue Heron
[Egretta caerulea]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",36,0.3978,
"Little Blue Heron
[Egretta caerulea]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",15,0.2381,
"Tricolored Heron
[Egretta tricolor]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",2,0.0288,
"Tricolored Heron
[Egretta tricolor]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",2,0.0204,
"Tricolored Heron
[Egretta tricolor]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",12,0.1221,
"Tricolored Heron
[Egretta tricolor]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",2,0.0158,
"Tricolored Heron
[Egretta tricolor]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",23,0.3695,
"Tricolored Heron
[Egretta tricolor]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",4,0.044,
"Tricolored Heron
[Egretta tricolor]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",4,0.0441,
"Tricolored Heron
[Egretta tricolor]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",3,0.0333,
"Tricolored Heron
[Egretta tricolor]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",10,0.1105,
"Tricolored Heron
[Egretta tricolor]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",7,0.1111,
"Reddish Egret
[Egretta rufescens]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Reddish Egret
[Egretta rufescens]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Reddish Egret
[Egretta rufescens]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Reddish Egret
[Egretta rufescens]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",,,
"Reddish Egret
[Egretta rufescens]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Reddish Egret
[Egretta rufescens]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",1,0.011,
"Reddish Egret
[Egretta rufescens]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Reddish Egret
[Egretta rufescens]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Reddish Egret
[Egretta rufescens]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",1,0.011,
"Reddish Egret
[Egretta rufescens]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Cattle Egret
[Bubulcus ibis]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",15,0.2158,
"Cattle Egret
[Bubulcus ibis]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",33,0.3366,
"Cattle Egret
[Bubulcus ibis]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",18,0.1832,
"Cattle Egret
[Bubulcus ibis]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",20,0.1584,
"Cattle Egret
[Bubulcus ibis]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",44,0.7068,
"Cattle Egret
[Bubulcus ibis]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",34,0.3736,
"Cattle Egret
[Bubulcus ibis]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",40,0.4405,
"Cattle Egret
[Bubulcus ibis]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",51,0.5667,
"Cattle Egret
[Bubulcus ibis]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",49,0.5414,
"Cattle Egret
[Bubulcus ibis]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",106,1.6825,
"Green Heron
[Butorides virescens]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",7,0.1007,
"Green Heron
[Butorides virescens]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",7,0.0714,
"Green Heron
[Butorides virescens]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",4,0.0407,
"Green Heron
[Butorides virescens]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",2,0.0158,
"Green Heron
[Butorides virescens]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",4,0.0643,
"Green Heron
[Butorides virescens]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",4,0.044,
"Green Heron
[Butorides virescens]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",4,0.0441,
"Green Heron
[Butorides virescens]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",5,0.0556,
"Green Heron
[Butorides virescens]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",7,0.0773,
"Green Heron
[Butorides virescens]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",4,0.0635,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",1,0.0079,"US,"
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",1,0.0161,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",2,0.022,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",1,0.011,
"Black-crowned Night-Heron
[Nycticorax nycticorax]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",3,0.0476,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",1,0.0102,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",1,0.0102,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",4,0.0317,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",5,0.0803,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",4,0.044,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",5,0.0551,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",2,0.0222,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",3,0.0331,
"Yellow-crowned Night-Heron
[Nyctanassa violacea]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",2,0.0317,
"Boat-billed Heron
[Cochlearius cochlearius]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",1,0.0144,
"Boat-billed Heron
[Cochlearius cochlearius]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",2,0.0204,
"Boat-billed Heron
[Cochlearius cochlearius]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",11,0.112,
"Boat-billed Heron
[Cochlearius cochlearius]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",11,0.0871,
"Boat-billed Heron
[Cochlearius cochlearius]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",8,0.1285,
"Boat-billed Heron
[Cochlearius cochlearius]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",8,0.0879,
"Boat-billed Heron
[Cochlearius cochlearius]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",5,0.0551,
"Boat-billed Heron
[Cochlearius cochlearius]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",6,0.0667,
"Boat-billed Heron
[Cochlearius cochlearius]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",2,0.0221,
"Boat-billed Heron
[Cochlearius cochlearius]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",1,0.0159,
