year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2017,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,90,0.011111111
2018,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,90.5,0.011049724
2010,"Paltry Tyrannulet",Zimmerius vilissimus,0,69.5,0
2011,"Paltry Tyrannulet",Zimmerius vilissimus,0,98.05,0
2012,"Paltry Tyrannulet",Zimmerius vilissimus,0,98.25,0
2013,"Paltry Tyrannulet",Zimmerius vilissimus,2,126.3,0.015835313
2014,"Paltry Tyrannulet",Zimmerius vilissimus,0,62.25,0
2015,"Paltry Tyrannulet",Zimmerius vilissimus,0,91,0
2016,"Paltry Tyrannulet",Zimmerius vilissimus,0,90.8,0
2017,"Paltry Tyrannulet",Zimmerius vilissimus,0,90,0
2018,"Paltry Tyrannulet",Zimmerius vilissimus,0,90.5,0
2010,"Northern Bentbill",Oncostoma cinereigulare,0,69.5,0
2011,"Northern Bentbill",Oncostoma cinereigulare,0,98.05,0
2012,"Northern Bentbill",Oncostoma cinereigulare,1,98.25,0.010178117
2013,"Northern Bentbill",Oncostoma cinereigulare,4,126.3,0.031670625
2014,"Northern Bentbill",Oncostoma cinereigulare,5,62.25,0.080321285
2015,"Northern Bentbill",Oncostoma cinereigulare,1,91,0.010989011
2016,"Northern Bentbill",Oncostoma cinereigulare,0,90.8,0
2017,"Northern Bentbill",Oncostoma cinereigulare,2,90,0.022222222
2018,"Northern Bentbill",Oncostoma cinereigulare,5,90.5,0.055248619
2010,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,69.5,0.028776978
2011,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,98.05,0
2012,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,98.25,0.020356234
2013,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,126.3,0.007917656
2014,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,62.25,0.016064257
2015,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,91,0.010989011
2016,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,90.8,0.011013216
2017,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,90,0
2018,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,90.5,0
2010,"Common Tody-Flycatcher",Todirostrum cinereum,0,69.5,0
2011,"Common Tody-Flycatcher",Todirostrum cinereum,0,98.05,0
2012,"Common Tody-Flycatcher",Todirostrum cinereum,0,98.25,0
2013,"Common Tody-Flycatcher",Todirostrum cinereum,2,126.3,0.015835313
2014,"Common Tody-Flycatcher",Todirostrum cinereum,0,62.25,0
2015,"Common Tody-Flycatcher",Todirostrum cinereum,0,91,0
2016,"Common Tody-Flycatcher",Todirostrum cinereum,0,90.8,0
2017,"Common Tody-Flycatcher",Todirostrum cinereum,2,90,0.022222222
2018,"Common Tody-Flycatcher",Todirostrum cinereum,1,90.5,0.011049724
2010,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,8,69.5,0.115107914
2011,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,16,98.05,0.16318205
2012,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,27,98.25,0.27480916
2013,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,34,126.3,0.269200317
2014,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,20,62.25,0.321285141
2015,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,18,91,0.197802198
2016,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,11,90.8,0.121145374
2017,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,20,90,0.222222222
2018,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,34,90.5,0.375690608
2010,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,69.5,0
2011,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,98.05,0
2012,"Stub-tailed Spadebill",Platyrinchus cancrominus,1,98.25,0.010178117
2013,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,126.3,0
2014,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,62.25,0
2015,"Stub-tailed Spadebill",Platyrinchus cancrominus,1,91,0.010989011
2016,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,90.8,0
2017,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,90,0
2018,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,90.5,0
2010,"Royal Flycatcher",Onychorhynchus coronatus,0,69.5,0
2011,"Royal Flycatcher",Onychorhynchus coronatus,3,98.05,0.030596634
2012,"Royal Flycatcher",Onychorhynchus coronatus,3,98.25,0.030534351
2013,"Royal Flycatcher",Onychorhynchus coronatus,10,126.3,0.079176564
2014,"Royal Flycatcher",Onychorhynchus coronatus,4,62.25,0.064257028
2015,"Royal Flycatcher",Onychorhynchus coronatus,4,91,0.043956044
2016,"Royal Flycatcher",Onychorhynchus coronatus,6,90.8,0.066079295
2017,"Royal Flycatcher",Onychorhynchus coronatus,2,90,0.022222222
2018,"Royal Flycatcher",Onychorhynchus coronatus,0,90.5,0
2010,"Olive-sided Flycatcher",Contopus cooperi,0,69.5,0
2011,"Olive-sided Flycatcher",Contopus cooperi,0,98.05,0
2012,"Olive-sided Flycatcher",Contopus cooperi,0,98.25,0
2013,"Olive-sided Flycatcher",Contopus cooperi,0,126.3,0
2014,"Olive-sided Flycatcher",Contopus cooperi,0,62.25,0
2015,"Olive-sided Flycatcher",Contopus cooperi,0,91,0
2016,"Olive-sided Flycatcher",Contopus cooperi,0,90.8,0
2017,"Olive-sided Flycatcher",Contopus cooperi,0,90,0
2018,"Olive-sided Flycatcher",Contopus cooperi,2,90.5,0.022099448
2010,"Dark Pewee",Contopus lugubris,0,69.5,0
2011,"Dark Pewee",Contopus lugubris,1,98.05,0.010198878
2012,"Dark Pewee",Contopus lugubris,0,98.25,0
2013,"Dark Pewee",Contopus lugubris,0,126.3,0
2014,"Dark Pewee",Contopus lugubris,0,62.25,0
2015,"Dark Pewee",Contopus lugubris,0,91,0
2016,"Dark Pewee",Contopus lugubris,0,90.8,0
2017,"Dark Pewee",Contopus lugubris,0,90,0
2018,"Dark Pewee",Contopus lugubris,0,90.5,0
2010,"Western Wood-Pewee",Contopus sordidulus,0,69.5,0
2011,"Western Wood-Pewee",Contopus sordidulus,0,98.05,0
2012,"Western Wood-Pewee",Contopus sordidulus,0,98.25,0
2013,"Western Wood-Pewee",Contopus sordidulus,0,126.3,0
2014,"Western Wood-Pewee",Contopus sordidulus,4,62.25,0.064257028
2015,"Western Wood-Pewee",Contopus sordidulus,0,91,0
2016,"Western Wood-Pewee",Contopus sordidulus,0,90.8,0
2017,"Western Wood-Pewee",Contopus sordidulus,0,90,0
2018,"Western Wood-Pewee",Contopus sordidulus,0,90.5,0
2010,"Eastern Wood-Pewee",Contopus virens,0,69.5,0
2011,"Eastern Wood-Pewee",Contopus virens,1,98.05,0.010198878
2012,"Eastern Wood-Pewee",Contopus virens,2,98.25,0.020356234
2013,"Eastern Wood-Pewee",Contopus virens,0,126.3,0
2014,"Eastern Wood-Pewee",Contopus virens,8,62.25,0.128514056
2015,"Eastern Wood-Pewee",Contopus virens,0,91,0
2016,"Eastern Wood-Pewee",Contopus virens,0,90.8,0
2017,"Eastern Wood-Pewee",Contopus virens,3,90,0.033333333
2018,"Eastern Wood-Pewee",Contopus virens,1,90.5,0.011049724
2010,"Tropical Pewee",Contopus cinereus,3,69.5,0.043165468
2011,"Tropical Pewee",Contopus cinereus,0,98.05,0
2012,"Tropical Pewee",Contopus cinereus,0,98.25,0
2013,"Tropical Pewee",Contopus cinereus,1,126.3,0.007917656
2014,"Tropical Pewee",Contopus cinereus,0,62.25,0
2015,"Tropical Pewee",Contopus cinereus,0,91,0
2016,"Tropical Pewee",Contopus cinereus,0,90.8,0
2017,"Tropical Pewee",Contopus cinereus,0,90,0
2018,"Tropical Pewee",Contopus cinereus,4,90.5,0.044198895
2010,"Yellow-bellied Flycatcher",Empidonax flaviventris,0,69.5,0
2011,"Yellow-bellied Flycatcher",Empidonax flaviventris,0,98.05,0
2012,"Yellow-bellied Flycatcher",Empidonax flaviventris,1,98.25,0.010178117
2013,"Yellow-bellied Flycatcher",Empidonax flaviventris,1,126.3,0.007917656
2014,"Yellow-bellied Flycatcher",Empidonax flaviventris,2,62.25,0.032128514
2015,"Yellow-bellied Flycatcher",Empidonax flaviventris,3,91,0.032967033
2016,"Yellow-bellied Flycatcher",Empidonax flaviventris,1,90.8,0.011013216
2017,"Yellow-bellied Flycatcher",Empidonax flaviventris,1,90,0.011111111
2018,"Yellow-bellied Flycatcher",Empidonax flaviventris,2,90.5,0.022099448
2010,"Acadian Flycatcher",Empidonax virescens,0,69.5,0
2011,"Acadian Flycatcher",Empidonax virescens,0,98.05,0
2012,"Acadian Flycatcher",Empidonax virescens,0,98.25,0
2013,"Acadian Flycatcher",Empidonax virescens,4,126.3,0.031670625
2014,"Acadian Flycatcher",Empidonax virescens,0,62.25,0
2015,"Acadian Flycatcher",Empidonax virescens,0,91,0
2016,"Acadian Flycatcher",Empidonax virescens,0,90.8,0
2017,"Acadian Flycatcher",Empidonax virescens,0,90,0
2018,"Acadian Flycatcher",Empidonax virescens,0,90.5,0
2010,"Alder Flycatcher",Empidonax alnorum,0,69.5,0
2011,"Alder Flycatcher",Empidonax alnorum,0,98.05,0
2012,"Alder Flycatcher",Empidonax alnorum,0,98.25,0
2013,"Alder Flycatcher",Empidonax alnorum,0,126.3,0
2014,"Alder Flycatcher",Empidonax alnorum,0,62.25,0
2015,"Alder Flycatcher",Empidonax alnorum,0,91,0
2016,"Alder Flycatcher",Empidonax alnorum,0,90.8,0
2017,"Alder Flycatcher",Empidonax alnorum,0,90,0
2018,"Alder Flycatcher",Empidonax alnorum,1,90.5,0.011049724
2010,"Willow Flycatcher",Empidonax traillii,0,69.5,0
2011,"Willow Flycatcher",Empidonax traillii,0,98.05,0
2012,"Willow Flycatcher",Empidonax traillii,0,98.25,0
2013,"Willow Flycatcher",Empidonax traillii,0,126.3,0
2014,"Willow Flycatcher",Empidonax traillii,0,62.25,0
2015,"Willow Flycatcher",Empidonax traillii,0,91,0
2016,"Willow Flycatcher",Empidonax traillii,0,90.8,0
2017,"Willow Flycatcher",Empidonax traillii,4,90,0.044444444
2018,"Willow Flycatcher",Empidonax traillii,1,90.5,0.011049724
2010,"Bright-rumped Attila",Attila spadiceus,0,69.5,0
2011,"Bright-rumped Attila",Attila spadiceus,3,98.05,0.030596634
2012,"Bright-rumped Attila",Attila spadiceus,1,98.25,0.010178117
2013,"Bright-rumped Attila",Attila spadiceus,5,126.3,0.039588282
2014,"Bright-rumped Attila",Attila spadiceus,2,62.25,0.032128514
2015,"Bright-rumped Attila",Attila spadiceus,1,91,0.010989011
2016,"Bright-rumped Attila",Attila spadiceus,1,90.8,0.011013216
2017,"Bright-rumped Attila",Attila spadiceus,7,90,0.077777778
2018,"Bright-rumped Attila",Attila spadiceus,3,90.5,0.033149171
2010,"Rufous Mourner",Rhytipterna holerythra,0,69.5,0
2011,"Rufous Mourner",Rhytipterna holerythra,0,98.05,0
2012,"Rufous Mourner",Rhytipterna holerythra,0,98.25,0
2013,"Rufous Mourner",Rhytipterna holerythra,1,126.3,0.007917656
2014,"Rufous Mourner",Rhytipterna holerythra,1,62.25,0.016064257
2015,"Rufous Mourner",Rhytipterna holerythra,0,91,0
2016,"Rufous Mourner",Rhytipterna holerythra,0,90.8,0
2017,"Rufous Mourner",Rhytipterna holerythra,0,90,0
2018,"Rufous Mourner",Rhytipterna holerythra,0,90.5,0
2010,"Dusky-capped Flycatcher",Myiarchus tuberculifer,6,69.5,0.086330935
2011,"Dusky-capped Flycatcher",Myiarchus tuberculifer,9,98.05,0.091789903
2012,"Dusky-capped Flycatcher",Myiarchus tuberculifer,11,98.25,0.111959288
2013,"Dusky-capped Flycatcher",Myiarchus tuberculifer,14,126.3,0.110847189
2014,"Dusky-capped Flycatcher",Myiarchus tuberculifer,8,62.25,0.128514056
2015,"Dusky-capped Flycatcher",Myiarchus tuberculifer,14,91,0.153846154
2016,"Dusky-capped Flycatcher",Myiarchus tuberculifer,15,90.8,0.165198238
2017,"Dusky-capped Flycatcher",Myiarchus tuberculifer,16,90,0.177777778
2018,"Dusky-capped Flycatcher",Myiarchus tuberculifer,23,90.5,0.254143646
2010,"Nutting's Flycatcher",Myiarchus nuttingi,1,69.5,0.014388489
2011,"Nutting's Flycatcher",Myiarchus nuttingi,2,98.05,0.020397756
2012,"Nutting's Flycatcher",Myiarchus nuttingi,0,98.25,0
2013,"Nutting's Flycatcher",Myiarchus nuttingi,2,126.3,0.015835313
2014,"Nutting's Flycatcher",Myiarchus nuttingi,19,62.25,0.305220884
2015,"Nutting's Flycatcher",Myiarchus nuttingi,18,91,0.197802198
2016,"Nutting's Flycatcher",Myiarchus nuttingi,1,90.8,0.011013216
2017,"Nutting's Flycatcher",Myiarchus nuttingi,6,90,0.066666667
2018,"Nutting's Flycatcher",Myiarchus nuttingi,14,90.5,0.154696133
2010,"Great Crested Flycatcher",Myiarchus crinitus,7,69.5,0.100719424
2011,"Great Crested Flycatcher",Myiarchus crinitus,23,98.05,0.234574197
2012,"Great Crested Flycatcher",Myiarchus crinitus,25,98.25,0.254452926
2013,"Great Crested Flycatcher",Myiarchus crinitus,28,126.3,0.221694378
2014,"Great Crested Flycatcher",Myiarchus crinitus,25,62.25,0.401606426
2015,"Great Crested Flycatcher",Myiarchus crinitus,37,91,0.406593407
2016,"Great Crested Flycatcher",Myiarchus crinitus,24,90.8,0.264317181
2017,"Great Crested Flycatcher",Myiarchus crinitus,32,90,0.355555556
2018,"Great Crested Flycatcher",Myiarchus crinitus,21,90.5,0.232044199
2010,"Brown-crested Flycatcher",Myiarchus tyrannulus,9,69.5,0.129496403
2011,"Brown-crested Flycatcher",Myiarchus tyrannulus,27,98.05,0.275369709
2012,"Brown-crested Flycatcher",Myiarchus tyrannulus,54,98.25,0.549618321
2013,"Brown-crested Flycatcher",Myiarchus tyrannulus,52,126.3,0.411718131
2014,"Brown-crested Flycatcher",Myiarchus tyrannulus,37,62.25,0.59437751
2015,"Brown-crested Flycatcher",Myiarchus tyrannulus,23,91,0.252747253
2016,"Brown-crested Flycatcher",Myiarchus tyrannulus,19,90.8,0.209251101
2017,"Brown-crested Flycatcher",Myiarchus tyrannulus,22,90,0.244444444
2018,"Brown-crested Flycatcher",Myiarchus tyrannulus,45,90.5,0.497237569
2010,"Great Kiskadee",Pitangus sulphuratus,19,69.5,0.273381295
2011,"Great Kiskadee",Pitangus sulphuratus,19,98.05,0.193778684
2012,"Great Kiskadee",Pitangus sulphuratus,39,98.25,0.396946565
2013,"Great Kiskadee",Pitangus sulphuratus,22,126.3,0.17418844
2014,"Great Kiskadee",Pitangus sulphuratus,21,62.25,0.337349398
2015,"Great Kiskadee",Pitangus sulphuratus,22,91,0.241758242
2016,"Great Kiskadee",Pitangus sulphuratus,27,90.8,0.297356828
2017,"Great Kiskadee",Pitangus sulphuratus,34,90,0.377777778
2018,"Great Kiskadee",Pitangus sulphuratus,33,90.5,0.364640884
2010,"Boat-billed Flycatcher",Megarynchus pitangua,8,69.5,0.115107914
2011,"Boat-billed Flycatcher",Megarynchus pitangua,11,98.05,0.112187659
2012,"Boat-billed Flycatcher",Megarynchus pitangua,19,98.25,0.193384224
2013,"Boat-billed Flycatcher",Megarynchus pitangua,19,126.3,0.150435471
2014,"Boat-billed Flycatcher",Megarynchus pitangua,18,62.25,0.289156627
2015,"Boat-billed Flycatcher",Megarynchus pitangua,17,91,0.186813187
2016,"Boat-billed Flycatcher",Megarynchus pitangua,11,90.8,0.121145374
2017,"Boat-billed Flycatcher",Megarynchus pitangua,32,90,0.355555556
2018,"Boat-billed Flycatcher",Megarynchus pitangua,28,90.5,0.309392265
2010,"Social Flycatcher",Myiozetetes similis,4,69.5,0.057553957
2011,"Social Flycatcher",Myiozetetes similis,4,98.05,0.040795512
2012,"Social Flycatcher",Myiozetetes similis,9,98.25,0.091603053
2013,"Social Flycatcher",Myiozetetes similis,8,126.3,0.063341251
2014,"Social Flycatcher",Myiozetetes similis,1,62.25,0.016064257
2015,"Social Flycatcher",Myiozetetes similis,1,91,0.010989011
2016,"Social Flycatcher",Myiozetetes similis,3,90.8,0.033039648
2017,"Social Flycatcher",Myiozetetes similis,4,90,0.044444444
2018,"Social Flycatcher",Myiozetetes similis,18,90.5,0.198895028
2010,"Streaked Flycatcher",Myiodynastes maculatus,0,69.5,0
2011,"Streaked Flycatcher",Myiodynastes maculatus,0,98.05,0
2012,"Streaked Flycatcher",Myiodynastes maculatus,3,98.25,0.030534351
2013,"Streaked Flycatcher",Myiodynastes maculatus,0,126.3,0
2014,"Streaked Flycatcher",Myiodynastes maculatus,0,62.25,0
2015,"Streaked Flycatcher",Myiodynastes maculatus,0,91,0
2016,"Streaked Flycatcher",Myiodynastes maculatus,2,90.8,0.022026432
2017,"Streaked Flycatcher",Myiodynastes maculatus,1,90,0.011111111
2018,"Streaked Flycatcher",Myiodynastes maculatus,0,90.5,0
2010,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,69.5,0
2011,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,98.05,0
2012,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,1,98.25,0.010178117
2013,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,1,126.3,0.007917656
2014,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,62.25,0
2015,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,91,0
2016,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,90.8,0
2017,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,90,0
2018,"Sulphur-bellied Flycatcher",Myiodynastes luteiventris,0,90.5,0
2010,"Piratic Flycatcher",Legatus leucophaius,0,69.5,0
2011,"Piratic Flycatcher",Legatus leucophaius,0,98.05,0
2012,"Piratic Flycatcher",Legatus leucophaius,0,98.25,0
2013,"Piratic Flycatcher",Legatus leucophaius,0,126.3,0
2014,"Piratic Flycatcher",Legatus leucophaius,1,62.25,0.016064257
2015,"Piratic Flycatcher",Legatus leucophaius,1,91,0.010989011
2016,"Piratic Flycatcher",Legatus leucophaius,0,90.8,0
2017,"Piratic Flycatcher",Legatus leucophaius,0,90,0
2018,"Piratic Flycatcher",Legatus leucophaius,0,90.5,0
2010,"Tropical Kingbird",Tyrannus melancholicus,9,69.5,0.129496403
2011,"Tropical Kingbird",Tyrannus melancholicus,7,98.05,0.071392147
2012,"Tropical Kingbird",Tyrannus melancholicus,20,98.25,0.203562341
2013,"Tropical Kingbird",Tyrannus melancholicus,15,126.3,0.118764846
2014,"Tropical Kingbird",Tyrannus melancholicus,24,62.25,0.385542169
2015,"Tropical Kingbird",Tyrannus melancholicus,13,91,0.142857143
2016,"Tropical Kingbird",Tyrannus melancholicus,2,90.8,0.022026432
2017,"Tropical Kingbird",Tyrannus melancholicus,28,90,0.311111111
2018,"Tropical Kingbird",Tyrannus melancholicus,86,90.5,0.950276243
2010,"Western Kingbird",Tyrannus verticalis,6,69.5,0.086330935
2011,"Western Kingbird",Tyrannus verticalis,0,98.05,0
2012,"Western Kingbird",Tyrannus verticalis,11,98.25,0.111959288
2013,"Western Kingbird",Tyrannus verticalis,2,126.3,0.015835313
2014,"Western Kingbird",Tyrannus verticalis,9,62.25,0.144578313
2015,"Western Kingbird",Tyrannus verticalis,7,91,0.076923077
2016,"Western Kingbird",Tyrannus verticalis,1,90.8,0.011013216
2017,"Western Kingbird",Tyrannus verticalis,104,90,1.155555556
2018,"Western Kingbird",Tyrannus verticalis,6,90.5,0.066298343
2010,"Scissor-tailed Flycatcher",Tyrannus forficatus,2,69.5,0.028776978
2011,"Scissor-tailed Flycatcher",Tyrannus forficatus,4,98.05,0.040795512
2012,"Scissor-tailed Flycatcher",Tyrannus forficatus,130,98.25,1.323155216
2013,"Scissor-tailed Flycatcher",Tyrannus forficatus,7,126.3,0.055423595
2014,"Scissor-tailed Flycatcher",Tyrannus forficatus,221,62.25,3.550200803
2015,"Scissor-tailed Flycatcher",Tyrannus forficatus,21,91,0.230769231
2016,"Scissor-tailed Flycatcher",Tyrannus forficatus,1,90.8,0.011013216
2017,"Scissor-tailed Flycatcher",Tyrannus forficatus,214,90,2.377777778
2018,"Scissor-tailed Flycatcher",Tyrannus forficatus,103,90.5,1.138121547
2010,"Long-tailed Manakin",Chiroxiphia linearis,4,69.5,0.057553957
2011,"Long-tailed Manakin",Chiroxiphia linearis,12,98.05,0.122386537
2012,"Long-tailed Manakin",Chiroxiphia linearis,30,98.25,0.305343511
2013,"Long-tailed Manakin",Chiroxiphia linearis,31,126.3,0.245447348
2014,"Long-tailed Manakin",Chiroxiphia linearis,37,62.25,0.59437751
2015,"Long-tailed Manakin",Chiroxiphia linearis,23,91,0.252747253
2016,"Long-tailed Manakin",Chiroxiphia linearis,22,90.8,0.242290749
2017,"Long-tailed Manakin",Chiroxiphia linearis,17,90,0.188888889
2018,"Long-tailed Manakin",Chiroxiphia linearis,40,90.5,0.44198895
2010,"Masked Tityra",Tityra semifasciata,2,69.5,0.028776978
2011,"Masked Tityra",Tityra semifasciata,2,98.05,0.020397756
2012,"Masked Tityra",Tityra semifasciata,3,98.25,0.030534351
2013,"Masked Tityra",Tityra semifasciata,5,126.3,0.039588282
2014,"Masked Tityra",Tityra semifasciata,4,62.25,0.064257028
2015,"Masked Tityra",Tityra semifasciata,5,91,0.054945055
2016,"Masked Tityra",Tityra semifasciata,8,90.8,0.088105727
2017,"Masked Tityra",Tityra semifasciata,9,90,0.1
2018,"Masked Tityra",Tityra semifasciata,10,90.5,0.110497238
2010,"Cinnamon Becard",Pachyramphus cinnamomeus,0,69.5,0
2011,"Cinnamon Becard",Pachyramphus cinnamomeus,1,98.05,0.010198878
2012,"Cinnamon Becard",Pachyramphus cinnamomeus,0,98.25,0
2013,"Cinnamon Becard",Pachyramphus cinnamomeus,1,126.3,0.007917656
2014,"Cinnamon Becard",Pachyramphus cinnamomeus,0,62.25,0
2015,"Cinnamon Becard",Pachyramphus cinnamomeus,0,91,0
2016,"Cinnamon Becard",Pachyramphus cinnamomeus,0,90.8,0
2017,"Cinnamon Becard",Pachyramphus cinnamomeus,0,90,0
2018,"Cinnamon Becard",Pachyramphus cinnamomeus,0,90.5,0
2010,"White-winged Becard",Pachyramphus polychopterus,1,69.5,0.014388489
2011,"White-winged Becard",Pachyramphus polychopterus,2,98.05,0.020397756
2012,"White-winged Becard",Pachyramphus polychopterus,0,98.25,0
2013,"White-winged Becard",Pachyramphus polychopterus,0,126.3,0
2014,"White-winged Becard",Pachyramphus polychopterus,0,62.25,0
2015,"White-winged Becard",Pachyramphus polychopterus,1,91,0.010989011
2016,"White-winged Becard",Pachyramphus polychopterus,0,90.8,0
2017,"White-winged Becard",Pachyramphus polychopterus,0,90,0
2018,"White-winged Becard",Pachyramphus polychopterus,0,90.5,0
2010,"Rose-throated Becard",Pachyramphus aglaiae,1,69.5,0.014388489
2011,"Rose-throated Becard",Pachyramphus aglaiae,1,98.05,0.010198878
2012,"Rose-throated Becard",Pachyramphus aglaiae,0,98.25,0
2013,"Rose-throated Becard",Pachyramphus aglaiae,1,126.3,0.007917656
2014,"Rose-throated Becard",Pachyramphus aglaiae,2,62.25,0.032128514
2015,"Rose-throated Becard",Pachyramphus aglaiae,2,91,0.021978022
2016,"Rose-throated Becard",Pachyramphus aglaiae,1,90.8,0.011013216
2017,"Rose-throated Becard",Pachyramphus aglaiae,3,90,0.033333333
2018,"Rose-throated Becard",Pachyramphus aglaiae,4,90.5,0.044198895
2010,"Mangrove Vireo",Vireo pallens,0,69.5,0
2011,"Mangrove Vireo",Vireo pallens,0,98.05,0
2012,"Mangrove Vireo",Vireo pallens,2,98.25,0.020356234
2013,"Mangrove Vireo",Vireo pallens,0,126.3,0
2014,"Mangrove Vireo",Vireo pallens,0,62.25,0
2015,"Mangrove Vireo",Vireo pallens,0,91,0
2016,"Mangrove Vireo",Vireo pallens,0,90.8,0
2017,"Mangrove Vireo",Vireo pallens,0,90,0
2018,"Mangrove Vireo",Vireo pallens,0,90.5,0
2010,"Yellow-throated Vireo",Vireo flavifrons,11,69.5,0.158273381
2011,"Yellow-throated Vireo",Vireo flavifrons,44,98.05,0.448750637
2012,"Yellow-throated Vireo",Vireo flavifrons,50,98.25,0.508905852
2013,"Yellow-throated Vireo",Vireo flavifrons,30,126.3,0.237529691
2014,"Yellow-throated Vireo",Vireo flavifrons,17,62.25,0.273092369
2015,"Yellow-throated Vireo",Vireo flavifrons,22,91,0.241758242
2016,"Yellow-throated Vireo",Vireo flavifrons,22,90.8,0.242290749
2017,"Yellow-throated Vireo",Vireo flavifrons,29,90,0.322222222
2018,"Yellow-throated Vireo",Vireo flavifrons,34,90.5,0.375690608
2010,"Philadelphia Vireo",Vireo philadelphicus,0,69.5,0
2011,"Philadelphia Vireo",Vireo philadelphicus,2,98.05,0.020397756
2012,"Philadelphia Vireo",Vireo philadelphicus,2,98.25,0.020356234
2013,"Philadelphia Vireo",Vireo philadelphicus,8,126.3,0.063341251
2014,"Philadelphia Vireo",Vireo philadelphicus,4,62.25,0.064257028
2015,"Philadelphia Vireo",Vireo philadelphicus,8,91,0.087912088
2016,"Philadelphia Vireo",Vireo philadelphicus,8,90.8,0.088105727
2017,"Philadelphia Vireo",Vireo philadelphicus,17,90,0.188888889
2018,"Philadelphia Vireo",Vireo philadelphicus,23,90.5,0.254143646
2010,"Red-eyed Vireo",Vireo olivaceus,0,69.5,0
2011,"Red-eyed Vireo",Vireo olivaceus,0,98.05,0
2012,"Red-eyed Vireo",Vireo olivaceus,1,98.25,0.010178117
2013,"Red-eyed Vireo",Vireo olivaceus,4,126.3,0.031670625
2014,"Red-eyed Vireo",Vireo olivaceus,0,62.25,0
2015,"Red-eyed Vireo",Vireo olivaceus,1,91,0.010989011
2016,"Red-eyed Vireo",Vireo olivaceus,0,90.8,0
2017,"Red-eyed Vireo",Vireo olivaceus,1,90,0.011111111
2018,"Red-eyed Vireo",Vireo olivaceus,0,90.5,0
2010,"Yellow-green Vireo",Vireo flavoviridis,14,69.5,0.201438849
2011,"Yellow-green Vireo",Vireo flavoviridis,5,98.05,0.050994391
2012,"Yellow-green Vireo",Vireo flavoviridis,1,98.25,0.010178117
2013,"Yellow-green Vireo",Vireo flavoviridis,6,126.3,0.047505938
2014,"Yellow-green Vireo",Vireo flavoviridis,0,62.25,0
2015,"Yellow-green Vireo",Vireo flavoviridis,1,91,0.010989011
2016,"Yellow-green Vireo",Vireo flavoviridis,0,90.8,0
2017,"Yellow-green Vireo",Vireo flavoviridis,0,90,0
2018,"Yellow-green Vireo",Vireo flavoviridis,0,90.5,0
2010,"Lesser Greenlet",Pachysylvia decurtata,6,69.5,0.086330935
2011,"Lesser Greenlet",Pachysylvia decurtata,24,98.05,0.244773075
2012,"Lesser Greenlet",Pachysylvia decurtata,37,98.25,0.376590331
2013,"Lesser Greenlet",Pachysylvia decurtata,46,126.3,0.364212193
2014,"Lesser Greenlet",Pachysylvia decurtata,27,62.25,0.43373494
2015,"Lesser Greenlet",Pachysylvia decurtata,22,91,0.241758242
2016,"Lesser Greenlet",Pachysylvia decurtata,13,90.8,0.143171806
2017,"Lesser Greenlet",Pachysylvia decurtata,17,90,0.188888889
2018,"Lesser Greenlet",Pachysylvia decurtata,30,90.5,0.331491713
2010,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,69.5,0
2011,"Rufous-browed Peppershrike",Cyclarhis gujanensis,1,98.05,0.010198878
2012,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,98.25,0
